category,mechanism,word1,word2,word3,word4,answer,coherence_score,hypernym_depth,bucket_size
green,wordnet_common_hypernym,caliper,measure,thermocouple,thermometer,measuring instrument,0.2747,8,31
green,wordnet_common_hypernym,automatic,musket,pistol,scattergun,gun,0.2757,9,16
green,wordnet_common_hypernym,bobby,officer,policeman,trooper,lawman,0.4001,6,22
green,wordnet_common_hypernym,castle,house,mansion,palace,housing,0.5439,6,34
green,wordnet_common_hypernym,ear,eye,nose,trunk,sense organ,0.3468,6,6
green,wordnet_common_hypernym,episode,film,reel,sequence,photographic equipment,0.2911,7,11
green,wordnet_common_hypernym,bypass,highroad,highway,thoroughfare,road,0.3077,6,25
green,wordnet_common_hypernym,gravy,mustard,sauce,vinegar,condiment,0.4855,8,14
green,wordnet_common_hypernym,apothecary,dentist,diagnostician,matron,health professional,0.3051,6,25
green,wordnet_common_hypernym,horn,recorder,saxophone,woodwind,wind instrument,0.3702,8,13
green,wordnet_common_hypernym,costume,disguise,masquerade,outfit,attire,0.2964,7,12
green,wordnet_common_hypernym,bouffant,coat,eyebrow,haircut,hair,0.3165,7,26
green,wordnet_common_hypernym,breakwater,fender,gate,weir,barrier,0.2773,7,29
green,wordnet_common_hypernym,engraving,fresco,picture,print,graphic art,0.2752,7,15
green,wordnet_common_hypernym,abstraction,painting,wash,watercolor,graphic art,0.3237,7,15
green,wordnet_common_hypernym,mustard,olive,paste,sauce,condiment,0.3090,8,14
green,wordnet_common_hypernym,coffeepot,mixer,skillet,urn,utensil,0.3024,7,14
green,wordnet_common_hypernym,flannel,raincoat,shimmy,underwear,garment,0.3114,7,69
green,wordnet_common_hypernym,gum,jelly,peppermint,savory,dainty,0.3515,6,19
green,wordnet_common_hypernym,castle,cathedral,center,palace,building,0.3666,6,69
green,wordnet_common_hypernym,epiphysis,jaw,teeth,tooth,bone,0.4297,8,23
green,wordnet_common_hypernym,examiner,interviewer,narrator,storyteller,speaker,0.2784,6,14
green,wordnet_common_hypernym,limousine,saloon,wagon,wheel,wheeled vehicle,0.3255,7,55
green,wordnet_common_hypernym,directory,glossary,leaflet,pamphlet,book,0.3724,9,26
green,wordnet_common_hypernym,cherry,lime,pineapple,strawberry,edible fruit,0.4491,6,22
green,wordnet_common_hypernym,cannon,carbine,rod,sword,weapon,0.3242,8,40
green,wordnet_common_hypernym,catsup,mole,olive,vinegar,condiment,0.2823,8,14
green,wordnet_common_hypernym,boulevard,street,track,turnpike,road,0.2793,6,25
green,wordnet_common_hypernym,cattleman,cowhand,cowman,picker,workman,0.3551,6,26
green,wordnet_common_hypernym,canvas,hut,loft,shanty,shelter,0.2883,6,14
green,wordnet_common_hypernym,lace,metallic,piping,wick,cord,0.2829,6,20
green,wordnet_common_hypernym,cityscape,mosaic,picture,statue,art,0.3186,6,37
green,wordnet_common_hypernym,cop,inspector,matron,policeman,lawman,0.3893,6,22
green,wordnet_common_hypernym,anterior,bone,jaw,membrane,animal tissue,0.3595,6,59
green,wordnet_common_hypernym,baby,maid,rosebud,sister,girl,0.2838,6,9
green,wordnet_common_hypernym,brass,horn,whistle,woodwind,wind instrument,0.3823,8,13
green,wordnet_common_hypernym,boulevard,line,street,trail,road,0.2960,6,25
green,wordnet_common_hypernym,pottery,saucepan,skillet,urn,utensil,0.3318,7,14
green,wordnet_common_hypernym,bobby,detective,sergeant,warden,lawman,0.3786,6,22
green,wordnet_common_hypernym,bean,grape,peanut,squash,vine,0.3465,8,13
green,wordnet_common_hypernym,accelerometer,caliper,pyrometer,sonar,measuring instrument,0.3136,8,31
green,wordnet_common_hypernym,coconut,filbert,kernel,walnut,seed,0.2935,9,18
green,wordnet_common_hypernym,cattleman,fireman,laborer,porter,workman,0.3047,6,26
green,wordnet_common_hypernym,pan,samovar,saucepan,urn,cooking utensil,0.2919,9,9
green,wordnet_common_hypernym,detective,pig,policeman,warden,lawman,0.2859,6,22
green,wordnet_common_hypernym,buggy,rig,sedan,tractor,wheeled vehicle,0.3081,7,55
green,wordnet_common_hypernym,captain,detective,inspector,trooper,policeman,0.2986,7,12
green,wordnet_common_hypernym,camper,jeep,pickup,taxi,wheeled vehicle,0.2990,7,55
green,wordnet_common_hypernym,marrow,mint,savory,sweet,dainty,0.2727,6,19
green,wordnet_common_hypernym,detective,inspector,patrolman,sergeant,lawman,0.4990,6,22
green,wordnet_common_hypernym,bishop,deacon,diocesan,pastor,clergyman,0.5372,6,26
green,wordnet_common_hypernym,blanket,coverlet,dressing,skirt,cloth covering,0.2886,6,30
green,wordnet_common_hypernym,brute,bully,muscle,ruffian,attacker,0.3030,6,11
green,wordnet_common_hypernym,cowboy,digger,hostler,picker,workman,0.2823,6,26
green,wordnet_common_hypernym,bag,locker,suitcase,trunk,baggage,0.4368,8,7
green,wordnet_common_hypernym,bandit,hijacker,racketeer,thief,criminal,0.3808,7,37
green,wordnet_common_hypernym,painting,picture,view,watercolor,graphic art,0.3538,7,15
green,wordnet_common_hypernym,brass,pipe,saxophone,woodwind,wind instrument,0.2804,8,13
green,wordnet_common_hypernym,castle,convent,cottage,lodge,house,0.3834,7,14
green,wordnet_common_hypernym,bastion,fort,foxhole,stockade,defensive structure,0.2741,6,15
green,wordnet_common_hypernym,bag,base,glove,plate,baseball equipment,0.2834,8,11
green,wordnet_common_hypernym,abode,apartment,suite,villa,housing,0.3684,6,34
green,wordnet_common_hypernym,jacket,mink,overcoat,waterproof,coat,0.3419,9,9
green,wordnet_common_hypernym,blade,hatchet,lance,razor,cutting implement,0.3451,8,14
green,wordnet_common_hypernym,cynic,existentialist,realist,utilitarian,philosopher,0.3429,6,11
green,wordnet_common_hypernym,hound,poodle,terrier,toy,dog,0.3579,8,11
green,wordnet_common_hypernym,captain,marshal,patrolman,warden,lawman,0.3394,6,22
green,wordnet_common_hypernym,drone,horn,whistle,woodwind,musical instrument,0.3088,7,27
green,wordnet_common_hypernym,dentist,matron,quack,surgeon,health professional,0.3420,6,25
green,wordnet_common_hypernym,assassin,fugitive,ghoul,hoodlum,criminal,0.3263,7,37
green,wordnet_common_hypernym,canvas,engraving,painting,watercolor,art,0.4982,6,37
green,wordnet_common_hypernym,hatchet,musket,scattergun,shotgun,weapon,0.3198,8,40
green,wordnet_common_hypernym,corkscrew,fork,knife,rasp,tool,0.2777,7,50
green,wordnet_common_hypernym,lexicon,text,utopia,vocabulary,book,0.3026,9,26
green,wordnet_common_hypernym,hitter,lefthander,runner,shortstop,ballplayer,0.4396,6,16
green,wordnet_common_hypernym,cortex,scalp,spleen,tooth,animal tissue,0.2966,6,59
green,wordnet_common_hypernym,microwave,oven,range,washer,home appliance,0.2840,9,12
green,wordnet_common_hypernym,beard,fuzz,mane,toothbrush,body covering,0.3023,6,40
green,wordnet_common_hypernym,deputy,matron,policeman,trooper,lawman,0.3171,6,22
green,wordnet_common_hypernym,hostler,laborer,picker,shepherd,workman,0.2784,6,26
green,wordnet_common_hypernym,catsup,dip,mustard,sauce,condiment,0.3038,8,14
green,wordnet_common_hypernym,blade,planer,rasp,wrench,tool,0.2732,7,50
green,wordnet_common_hypernym,apron,curbside,pavement,runway,paved surface,0.2959,7,5
green,wordnet_common_hypernym,brute,bully,savage,tough,attacker,0.3087,6,11
green,wordnet_common_hypernym,exterior,heel,rear,silhouette,boundary,0.2918,6,51
green,wordnet_common_hypernym,pan,samovar,saucepan,urn,utensil,0.2919,7,14
green,wordnet_common_hypernym,artillery,gun,mortar,munition,armament,0.3547,7,7
green,wordnet_common_hypernym,guitarist,minstrel,vocalist,young,musician,0.2927,6,24
green,wordnet_common_hypernym,mole,mustard,paste,vinegar,condiment,0.2831,8,14
green,wordnet_common_hypernym,almond,grain,kernel,peanut,seed,0.3194,9,18
green,wordnet_common_hypernym,cowboy,digger,laborer,porter,workman,0.2903,6,26
green,wordnet_common_hypernym,armchair,buffet,couch,crib,furniture,0.2815,7,49
green,wordnet_common_hypernym,canvas,carving,mosaic,sculpture,art,0.3682,6,37
green,wordnet_common_hypernym,cabin,castle,manor,palace,housing,0.4237,6,34
green,wordnet_common_hypernym,cheekbone,forehead,radius,teeth,connective tissue,0.2769,7,32
green,wordnet_common_hypernym,colonel,commander,general,lieutenant,commissioned officer,0.4456,8,11
green,wordnet_common_hypernym,coffeepot,kettle,samovar,saucepan,utensil,0.3758,7,14
green,wordnet_common_hypernym,charcoal,marker,pen,pencil,writing implement,0.3121,7,6
green,wordnet_common_hypernym,dealer,huckster,pusher,trader,merchant,0.3002,6,15
green,wordnet_common_hypernym,anterior,fang,posterior,tusk,tooth,0.3450,9,5
green,wordnet_common_hypernym,campground,encampment,excavation,monument,site,0.3054,7,16
green,wordnet_common_hypernym,bass,horn,sax,trumpet,musical instrument,0.5201,7,27
green,wordnet_common_hypernym,bestseller,guidebook,lexicon,vocabulary,book,0.2959,9,26
green,wordnet_common_hypernym,graphic,likeness,portrait,portrayal,picture,0.3094,7,13
green,wordnet_common_hypernym,battleground,cemetery,encampment,park,tract,0.2830,6,63
green,wordnet_common_hypernym,barrack,camp,home,palace,housing,0.2716,6,34
green,wordnet_common_hypernym,colon,gut,liver,lung,internal organ,0.4325,6,11
green,wordnet_common_hypernym,axis,parenchyma,shaft,submucosa,animal tissue,0.3022,6,59
green,wordnet_common_hypernym,bean,radish,spinach,squash,vegetable,0.4126,6,26
green,wordnet_common_hypernym,avocado,cherry,grape,orange,edible fruit,0.3676,6,22
green,wordnet_common_hypernym,bailiff,diplomat,officer,prosecutor,official,0.3072,6,33
green,wordnet_common_hypernym,jacket,robe,sweater,sweatshirt,garment,0.5828,7,69
green,wordnet_common_hypernym,latex,pigment,varnish,wash,coating,0.3330,6,17
green,wordnet_common_hypernym,diagnostician,nurse,resident,veterinary,health professional,0.2832,6,25
green,wordnet_common_hypernym,governess,headmaster,missionary,tutor,educator,0.3568,6,19
green,wordnet_common_hypernym,aide,captain,colonel,sergeant,military officer,0.3460,7,15
green,wordnet_common_hypernym,fang,flesh,intima,marrow,animal tissue,0.3074,6,59
green,wordnet_common_hypernym,banquet,bite,breakfast,feast,meal,0.3210,6,16
green,wordnet_common_hypernym,mast,pole,shaft,spindle,rod,0.2715,7,9
green,wordnet_common_hypernym,airplane,balloon,biplane,bomber,aircraft,0.3746,9,11
green,wordnet_common_hypernym,automobile,buckboard,chariot,van,wheeled vehicle,0.2980,7,55
green,wordnet_common_hypernym,doctor,intern,resident,surgeon,medical practitioner,0.2935,7,20
green,wordnet_common_hypernym,cab,caravan,carriage,oxcart,wheeled vehicle,0.3310,7,55
green,wordnet_common_hypernym,floor,foyer,hall,stall,room,0.3079,7,69
green,wordnet_common_hypernym,catalog,glossary,guide,vocabulary,book,0.2823,9,26
green,wordnet_common_hypernym,bedroom,cell,kitchen,nursery,room,0.2866,7,69
green,wordnet_common_hypernym,awning,escutcheon,hood,jacket,protective covering,0.3405,6,58
green,wordnet_common_hypernym,aorta,artery,capillary,vein,blood vessel,0.3824,8,5
green,wordnet_common_hypernym,chaplain,churchman,father,preacher,clergyman,0.3617,6,26
green,wordnet_common_hypernym,closet,divan,stool,workbench,furniture,0.3186,7,49
green,wordnet_common_hypernym,cowman,fireman,shepherd,wrangler,workman,0.2993,6,26
green,wordnet_common_hypernym,canvas,engraving,landscape,sculpture,art,0.2987,6,37
green,wordnet_common_hypernym,campground,campsite,encampment,rough,site,0.3386,7,16
green,wordnet_common_hypernym,closer,hitter,pitcher,runner,ballplayer,0.2976,6,16
green,wordnet_common_hypernym,lefthander,outfielder,southpaw,twirler,ballplayer,0.4707,6,16
green,wordnet_common_hypernym,cottage,house,monastery,suite,housing,0.3155,6,34
green,wordnet_common_hypernym,ball,epiphysis,prostate,thyroid,gland,0.2910,6,12
green,wordnet_common_hypernym,arena,field,park,playground,tract,0.3192,6,63
green,wordnet_common_hypernym,bouffant,coat,curl,mane,body covering,0.3660,6,40
green,wordnet_common_hypernym,algae,bacteria,rod,seaweed,microorganism,0.3166,6,11
green,wordnet_common_hypernym,abdominal,calf,lat,serratus,skeletal muscle,0.2752,8,9
green,wordnet_common_hypernym,campsite,orchard,plantation,prairie,tract,0.3032,6,63
green,wordnet_common_hypernym,cowboy,cowhand,hostler,peasant,laborer,0.2804,7,21
green,wordnet_common_hypernym,episode,film,reel,sequence,photographic paper,0.2911,8,8
green,wordnet_common_hypernym,metallic,tinsel,worsted,yarn,cord,0.3065,6,20
green,wordnet_common_hypernym,boa,flannel,poncho,trouser,garment,0.3633,7,69
green,wordnet_common_hypernym,backyard,dig,grove,meadow,tract,0.2924,6,63
green,wordnet_common_hypernym,algae,germ,seaweed,tang,microorganism,0.2713,6,11
green,wordnet_common_hypernym,bypass,expressway,freeway,turnpike,highway,0.4287,7,7
green,wordnet_common_hypernym,canvas,painting,picture,piece,art,0.3475,6,37
green,wordnet_common_hypernym,canvas,cityscape,fresco,scene,art,0.2826,6,37
green,wordnet_common_hypernym,cabin,classroom,divan,kitchenette,room,0.2890,7,69
green,wordnet_common_hypernym,girdle,gown,pajama,veil,garment,0.3122,7,69
green,wordnet_common_hypernym,apple,berry,fig,pear,edible fruit,0.5815,6,22
green,wordnet_common_hypernym,catcher,pitcher,runner,slugger,ballplayer,0.4205,6,16
green,wordnet_common_hypernym,boxcar,cab,saloon,truck,wheeled vehicle,0.3933,7,55
green,wordnet_common_hypernym,ambulance,cab,convertible,wagon,motor vehicle,0.2773,9,26
green,wordnet_common_hypernym,apron,bandstand,deck,wharf,horizontal surface,0.2928,6,29
green,wordnet_common_hypernym,banquet,buffet,feast,supper,meal,0.5121,6,16
green,wordnet_common_hypernym,beard,fur,fuzz,wool,hair,0.3154,7,26
green,wordnet_common_hypernym,boulevard,bypass,roadway,turnpike,road,0.3352,6,25
green,wordnet_common_hypernym,balustrade,banister,door,wall,barrier,0.3549,7,29
green,wordnet_common_hypernym,anthology,bestseller,guidebook,reader,publication,0.3373,8,56
green,wordnet_common_hypernym,icebox,oven,vacuum,washer,home appliance,0.3223,9,12
green,wordnet_common_hypernym,automobile,rig,van,wagon,motor vehicle,0.2747,9,26
green,wordnet_common_hypernym,hound,husky,pointer,terrier,domestic animal,0.2839,7,15
green,wordnet_common_hypernym,city,land,preserve,town,administrative district,0.3093,6,47
green,wordnet_common_hypernym,fireman,picker,porter,woman,workman,0.2889,6,26
green,wordnet_common_hypernym,horn,upright,violin,woodwind,musical instrument,0.3379,7,27
green,wordnet_common_hypernym,campus,garden,lawn,yard,field,0.3012,7,6
green,wordnet_common_hypernym,club,courthouse,hotel,mansion,building,0.2795,6,69
green,wordnet_common_hypernym,cowman,gypsy,peasant,picker,laborer,0.3282,7,21
green,wordnet_common_hypernym,diamond,emerald,jewel,strand,jewelry,0.3014,7,17
green,wordnet_common_hypernym,assassin,hoodlum,shooter,thief,criminal,0.3562,7,37
green,wordnet_common_hypernym,bar,handgun,pistol,spear,weapon,0.3308,8,40
green,wordnet_common_hypernym,cityscape,illumination,painting,picture,graphic art,0.2717,7,15
green,wordnet_common_hypernym,batter,hitter,runner,southpaw,ballplayer,0.3800,6,16
green,wordnet_common_hypernym,fin,limb,thumb,toe,extremity,0.2940,6,17
green,wordnet_common_hypernym,gentleman,man,men,valet,body servant,0.3335,6,4
green,wordnet_common_hypernym,celery,mushroom,mustard,spinach,vegetable,0.4376,6,26
green,wordnet_common_hypernym,duffel,pouch,saddlebag,skin,bag,0.3544,7,9
green,wordnet_common_hypernym,canvas,cityscape,fresco,landscape,graphic art,0.3351,7,15
green,wordnet_common_hypernym,cabin,farmhouse,hospital,smokehouse,building,0.2799,6,69
green,wordnet_common_hypernym,alto,bass,minstrel,tenor,singer,0.3502,7,13
green,wordnet_common_hypernym,cabana,hut,oasis,shanty,shelter,0.3009,6,14
green,wordnet_common_hypernym,audio,disk,transcription,video,memory device,0.2887,7,17
green,wordnet_common_hypernym,dormitory,home,monastery,shelter,housing,0.2708,6,34
green,wordnet_common_hypernym,hammer,scalp,skull,tooth,connective tissue,0.3142,7,32
green,wordnet_common_hypernym,lecturer,master,mistress,prof,educator,0.2756,6,19
green,wordnet_common_hypernym,husky,poodle,puppy,terrier,domestic animal,0.5398,7,15
green,wordnet_common_hypernym,legume,lime,orange,pineapple,fruit,0.3389,8,49
green,wordnet_common_hypernym,beard,haircut,stubble,twist,hair,0.3041,7,26
green,wordnet_common_hypernym,celebrant,churchman,priest,reader,clergyman,0.3530,6,26
green,wordnet_common_hypernym,engraving,fresco,miniature,watercolor,graphic art,0.3300,7,15
green,wordnet_common_hypernym,engraving,modernism,mosaic,watercolor,art,0.2991,6,37
green,wordnet_common_hypernym,coffeepot,kettle,porcelain,skillet,utensil,0.3336,7,14
green,wordnet_common_hypernym,bloodhound,chow,puppy,toy,domestic animal,0.2877,7,15
green,wordnet_common_hypernym,hall,manor,palace,studio,housing,0.3042,6,34
green,wordnet_common_hypernym,cattleman,cowboy,cowhand,cowman,ranch hand,0.4830,9,6
green,wordnet_common_hypernym,flashlight,lantern,spotlight,torch,lamp,0.2953,8,10
green,wordnet_common_hypernym,barbecue,luncheon,refreshment,snack,meal,0.3168,6,16
green,wordnet_common_hypernym,brow,hair,pelt,stubble,body covering,0.2800,6,40
green,wordnet_common_hypernym,bachelor,knight,lord,sir,male aristocrat,0.2728,6,10
green,wordnet_common_hypernym,baritone,rocker,soloist,soprano,musician,0.4632,6,24
green,wordnet_common_hypernym,acrylic,lacquer,oil,paint,coating,0.3224,6,17
green,wordnet_common_hypernym,bed,crib,davenport,stool,furniture,0.3644,7,49
green,wordnet_common_hypernym,landscape,picture,scene,view,graphic art,0.2702,7,15
green,wordnet_common_hypernym,belching,flatus,gulp,tremble,reflex,0.2734,6,19
green,wordnet_common_hypernym,magazine,quarterly,weekly,yearly,publication,0.3277,8,56
green,wordnet_common_hypernym,orange,peach,pear,sloe,edible fruit,0.4424,6,22
green,wordnet_common_hypernym,congressman,deputy,representative,senator,legislator,0.3219,6,6
green,wordnet_common_hypernym,bouffant,brow,coat,mustache,hair,0.3598,7,26
green,wordnet_common_hypernym,bandstand,dais,pulpit,rostrum,horizontal surface,0.3750,6,29
green,wordnet_common_hypernym,beet,cabbage,celery,green,vegetable,0.4066,6,26
